student_id,class_name,subject,score,ai_tool_used,study_hours,record_date
S0588,Class 11B,Math,45.8,False,3.4,2023-07-09
S0568,UG Year 4,Machine Learning,52.7,True,5.3,2025-02-20
S0909,UG Year 2,Data Analysis,46.0,False,5.9,2024-01-23
S0432,UG Year 1,Economics,60.3,True,5.9,2022-09-02
S0044,UG Year 1,Economics,69.3,True,9.1,2023-07-28
S0176,Class 11A,Physics,56.7,True,2.7,2024-09-14
S0603,Class 9A,Chemistry,58.3,False,4.5,2023-01-21
S0417,Class 9B,Chemistry,48.0,False,3.6,2023-07-23
S0687,UG Year 1,English,83.2,False,10.2,2025-03-21
S0002,Class 6A,History,66.2,False,2.2,2023-04-24
S1144,UG Year 2,Data Analysis,67.6,True,10.0,2022-06-05
S0800,PG Year 1,AI Ethics,79.7,True,13.0,2022-11-13
S0070,Class 6B,Science,57.3,False,3.6,2024-01-23
S0710,UG Year 4,Data Science,60.7,True,5.9,2024-06-23
S0724,Class 11A,Math,54.1,False,3.3,2023-01-31
S0338,Class 6A,Science,72.4,True,3.6,2022-10-03
S0313,PG Year 2,Advanced Statistics,78.1,True,13.0,2023-04-20
S0085,Class 6B,Geography,58.2,False,2.9,2025-03-07
S0541,Class 6A,History,64.5,False,1.8,2023-09-21
S0290,Class 11A,Math,61.5,False,5.0,2023-02-13
S0475,Class 9B,Physics,70.9,True,4.8,2024-10-03
S0114,Class 6B,Geography,53.6,False,1.5,2023-01-21
S0296,Class 6B,History,63.0,False,4.2,2023-02-19
S0923,PG Year 1,Data Science,50.1,True,7.3,2022-06-30
S0699,UG Year 1,Mathematics,59.6,False,6.1,2023-11-08
S0503,UG Year 2,Statistics,73.3,True,8.9,2022-11-16
S0278,PG Year 1,Research Methods,54.5,False,4.5,2022-11-29
S0865,Class 11B,Computer Science,55.0,False,4.3,2022-10-29
S0785,UG Year 1,Economics,69.4,False,6.7,2024-07-27
S0037,UG Year 2,Data Analysis,92.9,True,11.0,2024-05-01
S1011,Class 11A,Computer Science,44.7,False,5.9,2023-07-24
S0967,PG Year 1,Data Science,61.2,True,11.1,2024-02-18
S0595,UG Year 1,Economics,58.6,False,7.2,2024-10-27
S0632,Class 9A,English,94.9,True,5.2,2024-10-03
S0327,UG Year 1,Computer Science,47.7,False,2.8,2022-07-03
S0627,Class 9A,Math,68.8,False,3.9,2022-08-27
S0009,Class 6B,Math,51.8,False,2.3,2023-09-03
S0875,UG Year 2,Statistics,73.5,True,11.3,2024-07-31
S0570,Class 9A,Math,65.2,False,3.9,2024-03-29
S0903,Class 11A,Math,52.9,False,2.7,2025-02-28
S1177,Class 11A,Chemistry,60.8,False,5.9,2024-05-18
S0465,PG Year 2,Deep Learning,62.0,True,7.2,2023-11-28
S0761,UG Year 3,Data Analysis,62.6,True,9.6,2025-04-22
S0414,PG Year 1,AI Ethics,77.4,True,4.7,2024-02-23
S0779,Class 9A,Chemistry,52.3,False,4.8,2022-06-19
S0201,UG Year 1,Statistics,53.6,False,8.9,2024-05-14
S0597,PG Year 2,AI Ethics,74.8,True,13.5,2024-10-18
S0624,Class 11B,Computer Science,71.1,True,4.4,2022-10-07
S0637,Class 6A,Science,68.0,True,2.3,2023-02-28
S0496,UG Year 4,Machine Learning,70.5,True,10.9,2025-03-16
S1124,Class 11B,English,72.8,True,5.9,2025-05-18
S0027,UG Year 3,Database Systems,65.3,True,7.6,2025-03-19
S1178,Class 11B,Physics,46.9,False,3.0,2022-06-18
S0293,Class 11A,Physics,49.0,False,4.8,2023-02-05
S1184,UG Year 1,Economics,68.4,True,9.2,2023-05-03
S0437,UG Year 2,Computer Science,50.1,False,6.6,2025-05-23
S0600,PG Year 1,Data Science,61.0,False,8.1,2024-09-14
S0622,Class 11B,Math,53.7,False,6.1,2023-08-14
S1130,PG Year 2,AI Ethics,88.8,True,15.6,2024-07-08
S0896,UG Year 1,English,69.4,True,6.4,2022-08-25
S0294,PG Year 1,Machine Learning,61.0,True,6.8,2025-03-04
S0553,UG Year 4,Machine Learning,65.5,True,11.6,2023-11-04
S0413,Class 9A,Biology,65.2,False,5.5,2024-01-24
S0744,PG Year 1,Machine Learning,42.1,False,6.1,2025-02-02
S0209,Class 9A,Math,65.4,True,4.3,2024-09-11
S0512,Class 6B,Science,61.6,False,2.5,2024-05-18
S0027,UG Year 3,Data Analysis,61.8,False,9.2,2022-07-08
S0292,UG Year 4,Advanced Statistics,64.5,True,9.8,2024-06-16
S0235,Class 9B,English,75.5,True,4.1,2024-09-18
S0215,Class 6B,English,68.7,True,2.9,2022-07-10
S1115,UG Year 3,Data Analysis,66.3,True,9.7,2023-09-09
S1069,UG Year 3,Machine Learning,67.5,False,10.8,2024-06-16
S0838,UG Year 3,Statistics,42.7,False,6.5,2024-11-17
S0481,UG Year 1,English,50.8,False,6.7,2024-08-18
S0851,UG Year 2,Computer Science,48.7,False,7.2,2022-06-08
S0073,PG Year 2,Advanced Statistics,77.5,True,10.4,2025-03-16
S0038,PG Year 1,Data Science,74.1,True,10.8,2022-10-30
S0317,PG Year 1,Machine Learning,62.6,True,8.1,2025-03-25
S0273,Class 11A,Math,55.6,False,2.8,2023-09-25
S0777,Class 9B,Math,59.4,False,4.2,2024-03-12
S0268,Class 11B,Math,44.5,False,4.7,2025-04-06
S0027,Class 6A,Math,57.6,False,3.4,2024-07-26
S1149,UG Year 3,Data Analysis,58.0,False,9.9,2022-10-27
S1143,UG Year 3,Database Systems,74.2,True,7.3,2025-05-05
S0912,Class 6B,Math,54.9,False,1.7,2023-06-02
S0576,Class 6A,Geography,77.2,True,1.8,2024-02-20
S0219,PG Year 2,Data Science,65.9,False,16.5,2024-02-17
S0466,UG Year 3,Data Analysis,79.0,True,11.3,2024-01-21
S1027,UG Year 2,Research Methods,65.2,True,3.6,2022-09-10
S0417,Class 6B,Geography,67.0,False,2.4,2023-10-05
S0846,Class 9B,Math,55.1,False,3.7,2023-02-08
S1195,Class 9B,Physics,48.4,False,3.2,2023-01-29
S0047,UG Year 1,Economics,77.4,True,8.0,2025-03-22
S0769,UG Year 3,Data Analysis,65.4,True,7.3,2025-01-09
S0315,Class 9B,Physics,67.5,True,3.1,2024-03-28
S0791,PG Year 2,Advanced Statistics,82.4,True,11.3,2025-03-06
S0438,UG Year 4,Advanced Statistics,45.6,False,4.2,2023-03-21
S0802,Class 9B,Physics,68.5,True,4.4,2023-06-27
S0468,UG Year 2,Economics,65.9,True,3.9,2023-02-05
S0974,UG Year 4,Machine Learning,43.5,False,9.1,2024-04-10
S0404,Class 11B,Computer Science,74.4,True,7.5,2022-11-18
S0873,Class 9A,English,53.0,False,4.2,2023-06-15
S0371,Class 9B,English,52.0,False,2.1,2025-04-01
S0639,Class 9A,Physics,75.3,True,5.1,2025-03-11
S1170,PG Year 2,Advanced Statistics,69.2,True,16.5,2022-07-02
S0187,PG Year 1,Machine Learning,60.6,True,4.4,2022-11-30
S1053,Class 9A,English,72.6,False,4.0,2023-02-26
S0388,Class 11A,Chemistry,44.7,False,2.6,2024-02-22
S1049,UG Year 4,AI Ethics,75.7,True,8.2,2023-05-10
S0238,Class 6B,Geography,60.5,True,1.2,2023-07-21
S0540,Class 9B,Chemistry,32.4,False,1.7,2024-10-29
S0881,UG Year 3,Statistics,63.0,True,9.8,2025-04-16
S0286,Class 9B,English,55.6,False,5.6,2022-10-26
S0511,PG Year 1,AI Ethics,62.4,False,6.4,2025-01-05
S0588,UG Year 1,Computer Science,69.1,False,8.9,2025-01-17
S0484,UG Year 1,Mathematics,71.7,True,9.9,2024-03-13
S0517,UG Year 4,AI Ethics,55.0,False,7.0,2023-07-05
S1133,UG Year 4,Machine Learning,47.2,False,5.2,2022-07-27
S0202,UG Year 1,Economics,71.2,True,6.0,2025-01-21
S0692,Class 6A,History,68.4,True,0.8,2024-07-09
S0175,Class 9A,Physics,63.2,True,2.0,2024-04-28
S0720,Class 6A,English,63.1,False,4.0,2025-05-31
S1138,Class 9B,English,53.3,False,1.6,2024-09-23
S0112,UG Year 1,English,46.4,False,2.7,2023-07-13
S0324,Class 6B,History,50.3,False,2.6,2023-06-07
S0842,Class 9B,Physics,75.3,True,2.3,2024-06-08
S0051,UG Year 3,Research Methods,65.5,True,6.5,2024-07-13
S0233,UG Year 2,Computer Science,76.3,True,8.3,2023-05-27
S0565,UG Year 2,Data Analysis,67.4,False,6.6,2024-08-02
S0430,UG Year 1,Mathematics,62.7,True,4.2,2024-01-01
S0750,Class 6A,English,72.1,True,1.2,2024-07-15
S0152,PG Year 2,Thesis,75.2,True,14.8,2022-11-17
S0949,UG Year 1,Computer Science,49.0,False,3.8,2023-02-25
S0652,PG Year 1,AI Ethics,67.2,True,8.3,2022-07-30
S0896,UG Year 2,Data Analysis,45.9,False,5.6,2025-05-07
S0998,Class 6A,Geography,67.1,False,3.8,2022-06-11
S0745,UG Year 1,Mathematics,56.9,True,2.2,2023-01-27
S0569,UG Year 4,Advanced Statistics,57.8,False,8.3,2024-01-17
S0632,UG Year 4,Machine Learning,68.7,True,5.3,2025-01-15
S0452,Class 6B,Science,67.1,True,2.1,2025-03-25
S0959,Class 11B,Physics,40.6,False,2.4,2025-01-18
S0198,Class 6A,Math,63.7,False,3.0,2023-01-19
S0171,Class 6A,Math,56.1,False,1.8,2025-05-22
S0828,PG Year 1,Research Methods,59.4,False,8.2,2025-05-30
S0178,UG Year 4,Machine Learning,65.1,False,8.5,2023-05-28
S0147,UG Year 4,Project Work,62.9,True,8.5,2023-01-25
S0777,Class 6B,Math,50.9,False,1.4,2024-01-08
S0821,PG Year 2,Advanced Statistics,66.8,True,10.1,2022-09-12
S1190,PG Year 2,Data Science,69.0,True,9.5,2025-04-25
S0156,Class 6A,Geography,56.0,False,1.3,2025-04-28
S0078,PG Year 2,Deep Learning,64.8,True,6.2,2024-03-04
S0243,Class 6A,Science,63.9,True,2.4,2024-03-15
S0411,UG Year 4,AI Ethics,61.0,True,6.9,2023-01-21
S0075,Class 11A,English,56.1,True,2.7,2022-06-23
S0628,UG Year 4,Machine Learning,52.4,False,6.6,2024-03-14
S0834,Class 9B,Math,62.4,True,4.3,2022-06-16
S0451,Class 9B,Physics,63.8,False,6.3,2022-08-07
S0950,UG Year 4,Advanced Statistics,58.0,True,9.3,2024-10-03
S0702,PG Year 2,Deep Learning,63.4,True,9.0,2024-02-28
S0036,UG Year 4,AI Ethics,87.8,True,11.8,2023-04-25
S0861,Class 6A,History,68.9,True,1.8,2025-03-13
S0447,Class 6B,English,59.6,False,1.1,2023-08-21
S1094,Class 11A,Computer Science,55.4,True,5.0,2024-02-07
S0910,Class 11B,Chemistry,72.4,True,2.8,2025-04-29
S0469,Class 9B,Physics,56.8,True,4.8,2023-09-16
S0615,UG Year 2,Data Analysis,57.7,False,7.0,2022-08-29
S0426,Class 6A,Math,63.6,True,2.0,2024-07-08
S0434,UG Year 1,Economics,69.0,True,3.9,2023-05-26
S1021,PG Year 1,Machine Learning,70.3,True,10.3,2023-01-25
S0536,Class 6B,Geography,66.1,False,1.7,2024-08-02
S0777,Class 11B,Computer Science,65.2,True,5.0,2023-05-15
S0605,UG Year 2,Economics,60.0,False,8.5,2024-10-18
S0270,Class 6B,Math,43.4,False,1.7,2024-07-14
S0759,UG Year 2,Economics,60.3,False,8.4,2024-04-05
S0455,Class 6B,History,73.2,True,4.1,2022-11-01
S0386,UG Year 1,English,55.8,False,7.4,2024-10-18
S0276,Class 11B,Physics,61.1,False,3.5,2024-10-08
S0024,PG Year 1,AI Ethics,58.2,False,5.8,2022-09-09
S0414,Class 11A,Math,65.1,True,4.7,2025-03-15
S1064,UG Year 4,Project Work,52.3,False,6.1,2024-05-01
S1054,UG Year 3,Database Systems,60.9,False,7.8,2023-08-23
S0926,Class 11A,English,54.5,False,3.3,2023-01-02
S0506,UG Year 4,Machine Learning,40.8,False,4.9,2022-09-19
S0501,Class 11A,Physics,68.6,False,5.7,2024-07-23
S0161,Class 11A,Chemistry,74.7,True,4.1,2024-01-19
S0628,UG Year 4,AI Ethics,73.5,True,12.5,2022-09-08
S1104,UG Year 4,AI Ethics,65.1,True,8.8,2024-09-05
S0681,Class 6B,Math,71.7,True,1.8,2023-06-07
S0554,Class 6B,Science,50.7,False,1.8,2024-06-15
S0291,Class 9A,Math,69.4,True,4.3,2024-01-11
S0394,Class 9A,English,64.9,True,3.6,2024-05-14
S0965,Class 6B,Geography,79.0,True,4.2,2024-02-26
S0081,Class 9A,Biology,58.9,True,2.0,2023-05-20
S0610,Class 9B,Physics,66.9,False,5.8,2024-04-14
S0593,UG Year 1,English,70.6,True,4.4,2025-03-04
S0258,UG Year 3,Research Methods,57.4,False,8.8,2023-10-23
S1187,Class 6A,English,64.9,False,4.3,2022-08-24
S0008,PG Year 2,AI Ethics,57.7,False,9.0,2023-09-19
S1172,Class 9B,Chemistry,56.7,True,3.0,2024-06-10
S0256,Class 11A,English,86.5,True,5.9,2025-01-27
S0687,PG Year 2,AI Ethics,87.6,True,13.4,2023-01-14
S0458,PG Year 2,Deep Learning,68.4,True,12.2,2024-10-12
S0892,PG Year 1,Data Science,55.0,True,7.6,2024-02-28
S0697,UG Year 2,Statistics,77.1,True,5.6,2024-10-13
S1148,PG Year 1,Statistics,73.8,True,10.7,2024-06-24
S0705,Class 11B,Chemistry,58.7,True,5.1,2025-02-17
S1025,UG Year 3,Machine Learning,68.3,True,7.2,2025-01-05
S0249,UG Year 1,Economics,67.0,True,7.7,2024-08-10
S0248,Class 6A,Science,57.5,True,1.7,2022-11-16
S0186,Class 11B,Physics,50.4,False,5.6,2023-02-05
S0954,UG Year 4,Data Science,67.5,True,5.8,2022-09-05
S1149,Class 9B,Biology,59.2,False,5.6,2023-10-23
S0793,UG Year 4,Project Work,69.3,False,8.7,2025-05-06
S1172,Class 9B,English,55.2,False,2.5,2023-10-18
S0504,UG Year 1,English,70.0,True,6.6,2024-10-26
S0230,Class 6B,History,61.3,False,3.1,2022-08-14
S0132,Class 11A,English,69.3,False,8.2,2024-06-06
S0311,Class 6B,Science,64.8,False,1.9,2022-10-16
S0502,PG Year 2,Deep Learning,81.4,True,13.2,2023-04-06
S1165,PG Year 1,Data Science,78.0,True,10.4,2025-04-08
S0139,Class 11B,Chemistry,66.7,True,4.6,2022-08-29
S0404,Class 6A,Math,57.5,False,3.0,2023-09-10
S0537,Class 6B,Math,69.5,True,3.6,2025-04-27
S0112,Class 9A,Chemistry,64.5,False,5.4,2023-11-28
S0099,PG Year 1,Machine Learning,67.5,True,5.3,2024-07-29
S0469,PG Year 2,AI Ethics,62.8,False,5.9,2025-05-25
S0670,PG Year 1,AI Ethics,71.5,True,9.2,2024-02-11
S0134,PG Year 2,Advanced Statistics,65.5,True,16.8,2022-06-23
S0653,Class 11A,English,54.4,False,3.9,2024-10-25
S1065,UG Year 2,Economics,73.6,True,4.1,2024-04-18
S0683,PG Year 1,Statistics,64.2,True,7.4,2023-10-27
S0143,Class 6B,English,53.4,False,2.0,2024-05-15
S0104,Class 9A,Physics,66.5,True,5.9,2024-01-06
S0221,UG Year 2,Economics,46.6,False,4.6,2025-01-24
S0283,Class 9A,Chemistry,55.2,True,2.6,2025-01-27
S0677,Class 9B,English,67.9,True,3.1,2025-01-20
S0163,UG Year 1,Mathematics,67.6,False,10.1,2023-05-19
S1168,PG Year 1,Research Methods,81.7,False,10.7,2024-05-29
S0713,PG Year 2,Deep Learning,59.6,False,11.8,2024-07-18
S0861,Class 9A,Physics,73.0,True,2.7,2023-02-22
S0138,UG Year 4,Project Work,70.7,True,9.2,2024-03-04
S0716,UG Year 3,Research Methods,64.0,True,9.7,2024-03-02
S0779,Class 9A,Physics,47.9,False,4.9,2022-09-14
S1079,PG Year 1,Statistics,71.5,True,6.6,2023-03-06
S0395,Class 11A,Chemistry,47.4,False,3.4,2024-04-13
S0784,UG Year 1,Computer Science,68.6,True,2.8,2022-11-13
S1067,Class 11A,Computer Science,51.7,False,5.7,2023-09-07
S1195,UG Year 1,Economics,54.1,False,5.1,2022-10-23
S1081,PG Year 1,Research Methods,65.5,True,8.6,2024-07-15
S0705,UG Year 1,Computer Science,53.2,True,3.9,2024-04-12
S0303,PG Year 2,Thesis,62.1,True,11.2,2024-02-10
S0668,Class 9B,Math,61.3,False,2.3,2023-06-14
S0914,Class 6A,Math,49.0,False,3.7,2023-11-22
S0830,UG Year 4,Advanced Statistics,70.0,True,8.9,2025-04-04
S0343,UG Year 4,Project Work,65.8,True,8.5,2024-02-17
S0610,Class 11B,English,63.4,False,6.3,2025-02-17
S0761,Class 6A,Geography,59.7,False,3.9,2022-10-08
S0570,PG Year 2,Deep Learning,67.3,True,12.0,2023-04-21
S0726,Class 6A,Geography,66.0,False,2.5,2023-10-14
S0772,UG Year 4,Advanced Statistics,45.2,True,8.8,2022-06-18
S0260,PG Year 2,Data Science,70.3,True,14.2,2024-08-22
S0553,Class 11B,Math,47.6,False,4.9,2025-04-15
S0490,UG Year 3,Data Analysis,59.7,False,8.1,2022-06-29
S0041,Class 11A,Chemistry,66.8,False,5.6,2024-10-30
S0976,Class 9B,Math,66.1,True,1.7,2022-07-27
S1016,Class 11B,English,60.1,False,7.2,2022-09-03
S0848,Class 6A,History,59.9,False,4.7,2024-04-01
S0492,Class 11B,Chemistry,54.4,False,5.1,2025-02-03
S0072,UG Year 4,Machine Learning,39.3,False,4.1,2022-07-16
S1095,Class 6A,Math,62.1,True,1.4,2024-05-04
S0820,UG Year 3,Database Systems,63.1,False,8.6,2025-04-07
S1037,UG Year 2,Economics,53.2,False,6.8,2022-10-08
S0963,PG Year 2,AI Ethics,73.0,True,11.0,2025-05-20
S0336,Class 6B,English,72.0,False,1.9,2022-09-25
S1149,PG Year 2,AI Ethics,50.9,False,7.6,2024-09-30
S0949,PG Year 1,Research Methods,65.5,True,11.9,2024-07-06
S0173,Class 6B,Math,62.3,False,3.8,2024-05-25
S1093,Class 6B,English,62.7,False,2.4,2022-06-19
S1084,UG Year 2,Computer Science,54.5,False,9.6,2023-03-17
S0210,Class 11A,Chemistry,62.4,True,4.0,2025-04-16
S0288,Class 11B,English,59.2,False,5.6,2025-04-25
S1028,UG Year 3,Machine Learning,51.0,False,8.6,2025-05-19
S0151,UG Year 1,Computer Science,51.5,False,3.9,2024-04-20
S0532,UG Year 2,Research Methods,56.4,True,6.1,2023-10-05
S1055,Class 11A,Physics,54.7,False,3.7,2023-01-22
S1151,UG Year 1,Statistics,68.0,True,4.5,2023-05-27
S0556,Class 9A,English,71.5,True,4.3,2025-03-26
S0042,UG Year 4,Machine Learning,62.4,True,7.6,2024-10-14
S0873,PG Year 1,Machine Learning,75.0,True,11.9,2025-01-21
S0650,UG Year 4,Advanced Statistics,56.8,True,9.0,2024-04-02
S0997,Class 9A,Physics,50.8,False,2.1,2023-10-14
S0040,UG Year 4,Machine Learning,47.8,False,7.3,2023-06-13
S0291,Class 6B,English,68.2,False,3.4,2022-06-02
S0102,UG Year 3,Data Analysis,57.9,True,4.2,2023-02-25
S0880,PG Year 2,Advanced Statistics,84.9,True,13.6,2024-02-26
S0925,PG Year 2,Deep Learning,61.8,False,10.9,2024-10-27
S0395,PG Year 2,Deep Learning,64.2,True,11.6,2024-01-23
S0665,Class 11B,English,57.2,False,2.8,2023-06-25
S0942,Class 11A,English,51.5,False,3.8,2025-03-10
S0171,Class 11B,Computer Science,60.3,True,6.8,2022-11-07
S0787,Class 6A,Math,54.1,False,3.2,2022-07-07
S0932,Class 11B,Chemistry,78.2,True,6.2,2024-03-30
S0611,UG Year 3,Database Systems,59.9,True,3.8,2024-11-02
S1165,Class 6A,Geography,62.8,False,3.3,2022-08-30
S0086,Class 6A,History,67.2,True,3.7,2024-09-06
S0436,Class 6B,History,63.5,False,3.2,2025-02-07
S1057,PG Year 2,AI Ethics,76.6,True,8.8,2023-06-08
S1128,Class 9A,Math,75.8,True,2.1,2025-01-17
S0679,Class 11B,Math,56.7,False,6.0,2023-09-08
S0027,Class 6B,History,52.5,False,1.4,2023-05-05
S1134,Class 11B,Computer Science,59.5,True,3.7,2023-03-30
S1087,UG Year 3,Data Analysis,49.6,False,5.8,2023-03-12
S0179,Class 11A,Computer Science,46.0,False,5.9,2023-08-01
S0362,UG Year 3,Database Systems,55.2,True,4.9,2023-01-05
S0219,Class 9A,Biology,49.4,False,2.8,2023-04-29
S0444,UG Year 1,English,65.6,False,6.9,2022-08-19
S0087,Class 11B,Chemistry,64.3,False,5.4,2023-04-23
S0979,UG Year 1,English,62.1,True,5.0,2023-04-23
S0725,UG Year 3,Machine Learning,46.4,False,5.7,2025-02-28
S0032,Class 9B,Biology,66.5,True,2.3,2022-08-05
S1025,PG Year 2,Deep Learning,59.2,True,6.2,2024-10-06
S0050,Class 11B,English,64.0,True,4.6,2024-01-13
S0862,UG Year 4,AI Ethics,74.3,True,4.1,2023-11-21
S0370,Class 9B,Chemistry,47.9,False,1.9,2023-11-16
S0011,UG Year 1,Computer Science,54.9,False,3.3,2025-05-09
S0483,Class 11A,Math,82.1,True,8.4,2022-06-01
S0900,Class 9A,Physics,50.6,False,1.6,2023-08-12
S0997,UG Year 2,Computer Science,76.2,True,7.9,2024-03-22
S0174,PG Year 1,AI Ethics,64.2,True,4.6,2025-04-10
S0741,PG Year 2,Advanced Statistics,55.4,True,9.6,2024-10-28
S0116,Class 9B,English,69.6,True,3.4,2025-03-02
S1159,PG Year 1,AI Ethics,89.1,True,13.5,2023-03-06
S0990,UG Year 2,Statistics,58.2,False,7.3,2024-05-24
S0560,UG Year 2,Data Analysis,80.3,True,5.7,2025-05-06
S0150,PG Year 2,Thesis,68.7,False,16.7,2022-11-08
S0045,Class 9A,Chemistry,44.3,False,3.6,2023-11-14
S0634,Class 9B,Chemistry,69.1,True,5.7,2025-01-15
S0757,UG Year 4,Data Science,65.8,True,4.3,2024-05-21
S1107,Class 11A,Chemistry,66.3,True,4.5,2023-08-15
S0925,Class 6B,Science,70.1,True,2.1,2023-06-12
S0701,Class 9B,English,68.9,True,4.4,2024-06-08
S0267,Class 9B,Chemistry,60.1,False,5.2,2024-03-12
S0864,UG Year 1,Mathematics,77.2,True,8.4,2023-05-10
S1156,Class 9B,English,64.5,False,5.2,2025-03-21
S0690,Class 11A,Math,74.5,True,5.0,2025-04-08
S0498,PG Year 2,AI Ethics,73.0,True,5.8,2024-01-26
S0585,Class 11B,Physics,60.2,False,4.7,2024-10-14
S0787,UG Year 2,Research Methods,53.3,False,3.9,2023-01-06
S0985,UG Year 3,Machine Learning,58.6,True,4.8,2024-03-22
S0355,PG Year 1,Machine Learning,59.2,True,8.7,2023-06-30
S0875,UG Year 3,Research Methods,61.3,False,8.1,2025-05-07
S0789,Class 11A,Chemistry,50.5,False,3.8,2023-07-01
S0171,UG Year 2,Computer Science,68.5,True,5.3,2025-01-16
S0121,PG Year 2,Data Science,57.4,True,10.1,2025-03-09
S1107,Class 11A,Computer Science,61.2,False,6.8,2022-06-05
S0907,PG Year 2,AI Ethics,80.2,True,8.6,2023-03-21
S1146,Class 6A,History,66.3,True,1.9,2023-01-21
S0480,UG Year 4,Project Work,62.7,True,4.3,2024-07-10
S0725,UG Year 1,Statistics,83.6,True,5.6,2024-01-18
S0227,Class 9A,Math,53.1,False,3.0,2023-08-31
S0540,PG Year 1,Data Science,42.9,False,5.8,2025-01-27
S1177,PG Year 2,Data Science,61.7,True,8.4,2024-03-12
S0667,Class 9A,Chemistry,38.6,False,3.7,2024-08-01
S0851,PG Year 2,Deep Learning,63.9,True,10.2,2025-05-10
S0539,Class 6B,History,69.4,False,2.1,2025-03-10
S0983,UG Year 2,Economics,67.4,True,8.5,2023-10-16
S0121,Class 6B,Geography,64.4,True,3.5,2024-02-02
S0574,UG Year 4,Project Work,74.1,True,6.8,2023-11-14
S0970,Class 6A,English,67.8,True,3.3,2024-03-05
S1150,UG Year 1,Economics,55.9,False,3.9,2023-01-09
S0264,UG Year 3,Data Analysis,71.3,True,8.9,2023-02-26
S0144,PG Year 1,Data Science,66.2,True,12.6,2023-02-08
S0050,PG Year 1,Research Methods,79.6,True,9.1,2023-05-06
S0791,Class 9B,Math,58.7,False,5.0,2023-09-26
S0497,PG Year 2,Data Science,58.5,True,5.5,2024-06-03
S0124,Class 9A,English,57.4,True,4.9,2022-09-22
S0477,Class 6A,English,57.8,False,4.0,2023-01-03
S0433,UG Year 3,Statistics,66.2,True,6.8,2025-02-07
S0573,UG Year 3,Data Analysis,71.5,True,7.2,2024-04-13
S1110,UG Year 1,Computer Science,71.1,True,7.0,2024-10-14
S1180,UG Year 2,Economics,54.6,False,5.7,2023-07-09
S0156,UG Year 4,Advanced Statistics,74.5,True,9.8,2024-07-24
S0576,UG Year 1,Mathematics,70.8,True,4.2,2025-05-03
S0504,PG Year 1,Data Science,56.2,True,11.6,2025-04-20
S0474,UG Year 2,Statistics,60.8,False,7.6,2022-06-12
S0532,UG Year 2,Data Analysis,53.5,False,11.0,2024-01-21
S0487,Class 11A,Math,61.0,True,7.4,2025-02-04
S0165,UG Year 4,Project Work,63.6,True,8.3,2025-01-30
S0368,Class 9A,English,54.7,False,3.2,2025-01-04
S0251,Class 9A,Biology,76.5,True,3.6,2023-06-12
S0102,PG Year 1,Research Methods,72.8,True,9.8,2022-07-12
S0738,UG Year 4,Project Work,61.0,True,4.8,2024-05-03
S0387,PG Year 2,Deep Learning,53.7,True,5.8,2025-04-01
S0833,UG Year 1,Computer Science,61.0,True,2.7,2024-05-09
S0168,UG Year 3,Statistics,66.7,True,7.8,2023-11-08
S0776,Class 9B,Biology,45.1,False,2.0,2022-07-02
S0655,UG Year 2,Computer Science,59.8,False,6.9,2023-02-09
S0038,UG Year 1,Economics,65.3,True,4.1,2023-08-05
S0673,Class 6B,Science,48.8,False,2.9,2024-02-15
S0869,UG Year 3,Machine Learning,65.5,True,8.6,2023-05-24
S0539,Class 9A,English,57.6,True,2.5,2022-07-23
S1157,Class 6B,English,55.6,False,1.4,2024-05-02
S0891,Class 6A,History,63.0,False,2.3,2024-08-16
S0385,Class 6A,Science,64.3,False,1.7,2023-09-16
S0049,PG Year 1,AI Ethics,64.1,True,6.2,2024-03-24
S0979,PG Year 1,Research Methods,57.8,False,7.7,2024-03-11
S0588,Class 11B,Computer Science,79.9,True,8.0,2025-01-14
S0903,UG Year 2,Data Analysis,53.3,False,8.2,2024-05-03
S0500,UG Year 3,Machine Learning,69.1,False,9.0,2025-03-30
S0493,PG Year 1,Research Methods,49.1,False,11.5,2023-04-13
S0975,UG Year 3,Research Methods,54.3,False,6.9,2022-10-20
S0999,Class 9B,Math,65.1,True,3.3,2023-06-12
S0568,PG Year 2,Advanced Statistics,71.2,True,12.1,2025-02-06
S0984,Class 6A,Science,62.7,False,4.9,2023-05-14
S1039,UG Year 1,English,55.8,False,8.0,2024-09-30
S0933,Class 11B,Chemistry,71.0,True,6.4,2025-05-31
S0636,PG Year 1,Statistics,67.3,True,6.7,2023-04-10
S0796,Class 6B,History,64.4,True,2.0,2024-10-06
S0369,Class 9B,Biology,62.3,False,4.8,2025-03-25
S0267,UG Year 2,Computer Science,72.7,True,4.4,2023-01-20
S0698,Class 9A,Math,50.3,False,2.5,2025-05-12
S0253,UG Year 2,Data Analysis,65.1,False,10.7,2025-01-04
S0395,Class 9B,Math,42.7,False,2.1,2023-02-01
S0843,Class 11A,Computer Science,49.3,False,3.6,2025-03-10
S0512,Class 11B,Physics,67.4,True,4.7,2023-01-17
S0480,UG Year 1,Mathematics,62.8,True,4.7,2025-03-29
S0192,Class 6B,English,53.7,False,1.0,2023-04-04
